Date,Open,High,Low,Close,Volume
2017-06-07,63.9111,64.0948,63.7723,63.956,20816792.741585
2017-06-08,63.8662,64.2814,63.5876,64.0948,26706617.480461
2017-06-09,63.5876,64.0948,63.4449,63.7234,40888952.454805
2017-06-12,63.7234,64.2814,63.4928,63.5876,18312061.457292
2017-06-13,63.6316,63.8172,63.3051,63.7234,19002067.848556
2017-06-14,63.5397,63.956,63.399,63.6785,15061088.357514
2017-06-15,63.3511,63.4449,62.7471,62.9817,22564754.972638
2017-06-16,63.3051,63.8172,63.3051,63.4928,23915369.825161
2017-06-19,63.5876,64.1906,63.5397,64.0009,19932923.495514
2017-06-20,63.9111,64.0009,63.4449,63.6316,17312922.513956
2017-06-21,62.9817,63.4928,62.7471,63.0745,27608269.53409
2017-06-22,62.7471,63.4449,62.7471,62.8429,18412380.253091
2017-06-23,62.8429,63.2612,62.795,62.9817,17748886.79376
2017-06-26,63.3511,63.4449,63.0276,63.3051,15358247.165852
2017-06-27,63.5876,63.7234,63.3511,63.3511,18635546.87477
2017-06-28,63.5876,63.8172,63.4449,63.6316,18484104.510709
2017-06-29,65.0232,67.8123,64.9313,67.6266,128482471.5383
2017-06-30,66.9768,68.9264,66.9298,67.4859,78024324.07457
2017-07-03,67.6706,68.7886,67.5338,68.3234,54514343.560063
2017-07-04,68.555,69.2039,67.1614,68.0918,76888003.47292
2017-07-05,67.8582,68.9264,67.5338,68.3693,50836108.256264
2017-07-06,68.3234,68.7407,68.0429,68.1368,28532423.570945
2017-07-07,68.0429,68.4612,67.8582,67.9491,21153521.101602
2017-07-10,68.0918,69.5313,68.0918,69.2967,50635848.318927
2017-07-11,69.0651,70.5056,69.0651,69.716,49395300.149785
2017-07-12,69.9486,70.0424,69.2518,69.3906,31886875.94184
2017-07-13,69.6701,70.0884,69.4375,69.7639,29780857.401483
2017-07-14,69.9486,69.9945,69.6701,69.8089,18255563.578386
2017-07-17,69.7639,70.1353,69.4844,69.9945,22239978.318175
2017-07-18,69.6701,69.9945,69.5313,69.9945,18130296.561413
2017-07-19,69.6212,69.7639,69.3906,69.6212,24697214.319975
2017-07-20,69.6701,69.9945,69.4375,69.9945,18819794.071073
2017-07-21,69.6701,70.0884,69.5313,69.7639,17527201.738798
2017-07-24,69.5313,69.9486,69.5313,69.6701,21950219.329544
2017-07-25,69.6701,71.2484,69.6701,71.2484,41234702.444208
2017-07-26,71.5279,72.0849,71.0627,71.1096,39838320.302829
2017-07-27,71.436,71.6656,71.1096,71.436,23168691.253024
2017-07-28,71.2484,71.2953,71.0168,71.0168,24210518.150468
2017-07-31,71.1555,73.2938,71.1555,72.8745,74824037.786401
2017-08-01,72.8286,73.5254,72.7827,73.2459,48463255.442857
2017-08-02,73.6642,73.8958,73.4316,73.7101,40403162.855872
2017-08-03,73.4585,73.74,72.9903,73.4116,26951495.716101
2017-08-04,73.3198,73.6452,72.9903,73.6452,23958545.624429
2017-08-07,73.8329,73.9267,73.3198,73.5064,18212723.36049
2017-08-08,73.2239,73.5064,72.8017,73.5064,24000123.655668
2017-08-09,72.9903,73.1291,72.8017,72.8486,19522736.87383
2017-08-10,72.9903,73.176,70.8321,71.7704,53427487.652784
2017-08-11,70.4567,70.6434,69.8937,70.1293,66389743.92
2017-08-14,70.2681,70.9728,70.2681,70.8321,28814908.958534
2017-08-15,71.1126,71.1126,70.4108,70.4108,17634022.799349
2017-08-16,70.4567,70.7852,70.1762,70.5975,15323740.385095
2017-08-17,70.6434,70.6434,69.8937,69.9865,19907370.226135
2017-08-18,69.0482,69.5194,69.0482,69.2368,30652165.886851
2017-08-21,69.144,69.3786,69.144,69.1889,12668293.996672
2017-08-22,69.4255,70.0814,69.4255,69.8937,15096087.992108
2017-08-24,69.4734,69.7999,69.4255,69.7539,16191814.266723
2017-08-25,69.6112,70.5036,69.2368,70.3619,20979074.88486
2017-08-28,70.1762,70.9728,70.1762,70.6434,28190707.570164
2017-08-29,70.4567,70.6434,70.0355,70.1762,23967776.616524
2017-08-30,70.5486,71.5838,70.4108,71.5359,28277497.928825
2017-08-31,71.3013,71.5359,71.0667,71.3013,23099698.727955
2017-09-01,71.3013,71.6756,71.0188,71.2064,28975653.437906
2017-09-04,71.0667,71.1605,70.5486,71.0188,20111540.938635
2017-09-05,70.9259,71.0188,70.5975,70.8321,12703790.492045
2017-09-06,70.316,70.316,69.705,69.9406,28311029.019261
2017-09-07,70.316,70.316,69.4255,69.5663,22374280.98883
2017-09-08,69.4255,69.9406,69.4255,69.8468,24015699.64005
2017-09-11,70.5486,70.9259,70.4567,70.7852,23258668.132124
2017-09-12,71.0667,71.3013,70.6923,71.1126,18269446.629871
2017-09-13,71.2064,71.4889,70.88,70.9728,20822037.828357
2017-09-14,70.3619,71.1605,70.3619,71.0667,14140143.881015
2017-09-15,70.5486,71.2064,70.2681,70.6923,16399072.327854
2017-09-18,70.9259,71.5838,70.6923,71.442,27172707.951935
2017-09-19,71.2064,72.3794,71.2064,71.9102,37855210.694215
2017-09-20,71.8633,72.4273,71.6756,71.9102,24543996.880712
2017-09-21,71.9571,72.1937,71.7225,71.9102,18245818.69601
2017-09-22,71.3013,71.7704,71.3013,71.4889,16859942.755942
2017-09-25,71.7704,71.7704,71.1605,71.442,24275021.899023
2017-09-26,71.3013,71.5838,71.1605,71.4889,13032860.584611
2017-09-27,71.0667,71.6756,71.0667,71.4889,18652478.207204
2017-09-28,71.6756,72.3325,71.3472,71.4889,24004198.715445
2017-09-29,71.7704,72.1458,71.5838,71.8154,17871235.75539
2017-10-03,72.051,72.6609,71.9571,72.6609,25975270.469257
2017-10-04,72.7088,73.1291,72.7088,73.0382,22594593.666237
2017-10-06,72.8017,72.9903,72.4273,72.5671,25278060.598433
2017-10-09,72.5671,72.8955,72.3325,72.7088,17643239.767147
2017-10-10,72.7088,74.7253,72.7088,73.74,58333089.28905
2017-10-11,74.1623,74.3031,73.2708,73.2708,35586981.1338
2017-10-12,73.6302,73.6791,73.2519,73.2519,14907568.394147
2017-10-13,72.9684,73.156,72.6359,73.156,16997195.537473
2017-10-16,73.156,73.6791,73.0173,73.2519,15864211.716579
2017-10-17,73.0632,73.3936,72.9684,73.1081,10744046.362606
2017-10-18,72.8266,73.0632,72.7328,72.9684,12462556.569941
2017-10-19,72.9684,73.204,72.021,72.021,23543752.021449
2017-10-20,72.4932,72.8735,72.3994,72.4932,14094978.635159
2017-10-23,73.0173,73.156,72.3994,72.4932,14436381.092746
2017-10-24,72.2596,72.7797,72.1168,72.4932,9149547.9977356
2017-10-25,72.4932,72.8735,72.3994,72.6839,11029093.18772
2017-10-26,72.587,73.0632,72.587,72.8735,12803630.458303
2017-10-27,72.3994,73.3936,72.3994,73.0632,21290745.83454
2017-10-30,73.156,73.9626,72.8266,72.8266,34429624.087877
2017-10-31,72.2596,72.587,72.0689,72.2127,33849984.900627
2017-11-01,72.2127,72.7797,72.2127,72.6359,20490550.548171
2017-11-02,72.1648,72.2127,71.8303,71.8793,28328013.443674
2017-11-03,71.5957,71.8793,71.5478,71.6437,21673094.228303
2017-11-06,71.5478,71.5478,70.9319,71.3572,24558226.53266
2017-11-07,71.3572,72.1168,71.3572,71.8303,15156277.266117
2017-11-08,71.453,71.6896,71.3102,71.4051,23588292.184389
2017-11-09,71.453,72.1648,71.453,71.8793,15350360.502721
2017-11-10,72.021,72.1168,71.8303,71.9741,11781450.598075
2017-11-13,71.9262,72.2596,71.6437,71.6896,13444475.681035
2017-11-14,71.2633,71.4999,71.1206,71.2144,17605625.60305
2017-11-15,71.2144,71.3572,71.1206,71.1675,10600028.861638
